	0.000198913	0.000205346	0.000248394	0.000311894	0.000344387	0.000475016	0.000651168	0.000922323	0.00146364	0.00244782	0.00414056	0.00693969	0.0104284	0.0128205	0.013647	0.0115914	0.00790358	0.00468485	0.00277142	0.00139684	0.000801095	0.000510148	0.000353788	0.000303648	0.000240312	0.00022052	0.000177471
	0.000203201	0.000236683	0.000277423	0.000340428	0.000435102	0.000540826	0.000761016	0.00116527	0.00184745	0.00342605	0.00609027	0.00916518	0.0139511	0.0171248	0.0172873	0.0134101	0.00950808	0.00601605	0.00308695	0.00174156	0.000930735	0.000567381	0.000418608	0.00033647	0.000293916	0.000240147	0.000217551
	0.000214747	0.000235859	0.00029804	0.000367148	0.000476171	0.000604491	0.000829464	0.00137111	0.00231224	0.00402065	0.00747491	0.0116958	0.0153773	0.0194701	0.0170292	0.014946	0.0103044	0.00616647	0.00355025	0.00190617	0.00105064	0.000626593	0.000442524	0.000329378	0.000297875	0.000259115	0.000206665
	0.000196934	0.00025763	0.000285505	0.000373416	0.000474686	0.000600698	0.000889171	0.0013792	0.00246959	0.00431325	0.0070502	0.0120199	0.0160404	0.0188941	0.0176223	0.0129397	0.00962221	0.00602314	0.00333072	0.00180028	0.00102739	0.000656446	0.000454234	0.000378694	0.000318657	0.000277918	0.000234704
	0.000202707	0.000215572	0.000269506	0.000323605	0.000452255	0.000591461	0.000834412	0.00129904	0.00229905	0.00429873	0.00745809	0.010709	0.0146764	0.0149069	0.0152799	0.0125845	0.00805384	0.00536241	0.00305148	0.00181628	0.000985824	0.000603337	0.000456214	0.000356262	0.000280227	0.000229261	0.000217221
	0.000178791	0.000228931	0.000266207	0.000303318	0.000391229	0.000536702	0.000715823	0.0011054	0.00192794	0.00346201	0.00605299	0.00817853	0.01047	0.0122826	0.0110229	0.00948664	0.00667183	0.00446977	0.00275147	0.00148162	0.000939312	0.00056837	0.000441204	0.000321461	0.000247074	0.000234044	0.000192316
	0.000173513	0.00018044	0.000220685	0.000290783	0.000360221	0.00046644	0.000636819	0.000989947	0.00161555	0.00274619	0.00414336	0.00591263	0.00673682	0.00838453	0.00789814	0.0064782	0.00504936	0.00328174	0.00222812	0.00126572	0.000688279	0.000483098	0.000350654	0.000276433	0.000231406	0.000214912	0.000184893
	0.000124197	0.000175657	0.000200727	0.000248394	0.000294411	0.000385951	0.000525817	0.00084035	0.00120354	0.002017	0.00290123	0.00398981	0.00491592	0.00486281	0.00524514	0.00447439	0.00366142	0.00259841	0.00153869	0.000980216	0.000622469	0.000432793	0.000303153	0.0002573	0.000216726	0.000179286	0.000160153
	0.000115785	0.000153556	0.000163947	0.000209469	0.000264888	0.000333501	0.000466934	0.000623459	0.000985989	0.00135132	0.0020401	0.002446	0.00310971	0.00334919	0.00327827	0.00311499	0.00250654	0.0017663	0.00118424	0.00073809	0.000499097	0.000338284	0.000265712	0.00021887	0.000186873	0.000160153	0.000136732
	0.000104075	0.000120898	0.000150422	0.000173678	0.000230416	0.00028534	0.000372756	0.000473367	0.000798291	0.00117567	0.00148459	0.00188704	0.00184828	0.00210558	0.00211745	0.00207143	0.00171913	0.00120519	0.000795652	0.000592946	0.000391559	0.000292597	0.000222499	0.00018011	0.000164112	0.000132114	0.000111332
	9.45084e-05	0.000101931	0.000133433	0.000163617	0.000198913	0.000243116	0.000308431	0.000458193	0.000598883	0.000871193	0.00107967	0.00130333	0.00137062	0.00137474	0.00143214	0.00122168	0.00105031	0.000821547	0.000576782	0.000415639	0.000305792	0.000243611	0.000191326	0.000158834	0.000138876	0.000132774	0.000113476
	9.26942e-05	0.000106714	0.000114961	0.000134588	0.000160483	0.000247239	0.000264888	0.000334161	0.000471223	0.0006068	0.000792189	0.000831443	0.000918365	0.000917375	0.000873172	0.000830124	0.00067129	0.000519879	0.000380343	0.000303977	0.000241467	0.000201882	0.000158999	0.000132774	0.000101931	0.000105724	9.21993e-05
	7.752e-05	8.57668e-05	0.000129805	0.000122877	0.000149762	0.000174008	0.000230581	0.000292432	0.000364509	0.000483098	0.000526311	0.000614387	0.000604491	0.00060746	0.000546104	0.000504705	0.000450441	0.000367808	0.000303483	0.000249713	0.000186213	0.000150092	0.000126341	0.000123702	0.000109023	8.18084e-05	9.25292e-05
	6.58095e-05	9.0385e-05	0.00010457	0.000113311	0.000116445	0.000151576	0.000186048	0.000257136	0.000275608	0.000359891	0.000426525	0.000439885	0.000442359	0.000405578	0.000385951	0.000342902	0.000301998	0.000257136	0.000217221	0.000190501	0.000160978	0.000135413	0.000129145	0.000113641	9.92916e-05	9.48383e-05	8.08187e-05
	7.85096e-05	7.43862e-05	9.12097e-05	0.000104075	0.000118094	0.000134588	0.000163947	0.000195449	0.000235694	0.00024625	0.000323605	0.000315523	0.000314039	0.000293092	0.000275443	0.000266702	0.000211283	0.000189842	0.000185553	0.000149267	0.000137062	0.000114961	0.000110507	9.36838e-05	8.97253e-05	6.63044e-05	6.00368e-05
